Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,Station Roulez Électrique,519 rue des Volontaires,,Trois-Rivières,QC,G9A 2E7,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,46.343128,-72.545265,2021-02-23,129850,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SQI - 100 Rue Laviolette (Capitanal),100 Rue Laviolette,,Trois-Rivières,QC,G9A 5S9,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,46.343972,-72.538499,2021-02-23,129851,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Salon de Jeux Trois-Rivières,1900 Boulevard des Forges,,Trois-Rivières,QC,G8Z 0A3,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,46.345814,-72.562083,2021-02-23,129852,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Parc Micro Sciences,1300 Place du Technoparc,,Trois-Rivières,QC,G9A 0A9,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,46.352875,-72.539025,2021-02-23,129853,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Centre Commercial Citadin,6515 des Alpes,,Trois-Rivières,QC,G9C 0L8,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,46.353787,-72.617491,2021-02-23,129854,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Cégep Trois-Rivières - Stationnement Papineau,rue Marguerite-Bourgeoys,,Trois-Rivières,QC,G8Z 3T1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,46.355034,-72.57017,2021-02-23,129855,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Centre Les Rivières,4225 boul. des Forges,,Trois-Rivières,QC,G8Y 1W2,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,46.35624,-72.587685,2021-02-23,129856,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SPIPB,1000 Bd Arthur Sicard,,Bécancour,QC,G9H 2Z8,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,46.364622,-72.39399,2021-02-23,129857,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Aliments Breton,1312 Rue Saint Georges,,St-Bernard,QC,G0S 2G0,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,46.4963236425927,-71.1395378611197,2021-02-23,129858,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SQI - Palais de Justice de Shawinigan,212 6e rue de la Pointe,,Shawinigan,QC,G9N 8B6,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,46.541926,-72.744945,2021-02-23,129859,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FLO - Usine AddÉnergie,533 Avenue de la Montagne,,Shawinigan,QC,G9N 0A3,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,46.561736,-72.77434,2021-02-23,129860,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,La Plaza de la Mauricie,1 rue La Plaza-de-Mauricie,,Shawinigan,QC,G9N 7C1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,46.561878,-72.73948,2021-02-23,129861,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CSDN - Centre National de conduite d'engins de cha,1050 Chemin Bélair Ouest,,Saint-Jean-Chrysostome,QC,G6Z 2L2,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,46.6757558066924,-71.1697288637543,2021-02-23,129862,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,ARQ - 3800 rue Marly,3800 rue Marly,,Québec,QC,G1X 4A5,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,46.751967,-71.331799,2021-02-23,129863,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Restaurant Chic alors!,927 route Jean-Gauvin,,Québec,QC,G1X 4M4,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,46.761047,-71.364885,2021-02-23,129864,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Carrefour La Pérade,3440 Chemin des quatre-bourgeois,,Québec,QC,G1W 4T3,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,46.762577,-71.318452,2021-02-23,129865,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FLO - Monsieur Muffler - Hochelaga,3145 Hochelaga,,Québec,QC,G1W 2P9,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,46.763161,-71.302418,2021-02-23,129866,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Pneus Ratté Ste-Foy,3115 boul. Hochelaga,,Québec,QC,G1W 2P9,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,46.76408,-71.30078,2021-02-23,129867,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Complexe Jules-Dallaire,2820 boulevard Laurier,,Québec,QC,G1V 0B9,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,46.767854,-71.28911,2021-02-23,129868,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,2700 boul. Laurier,2700 boul. Laurier,,Québec,QC,G1V 4J9,,888-356-8911,E,,Public,24 hours daily,,,,,,6,,,FLO,https://flo.ca/,200-9,46.769607,-71.284245,2021-02-23,129869,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Place de la Cité,2600 Boulevard Laurier,,Québec,QC,G1V 4T3,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,46.7711249935121,-71.2817236747646,2021-02-23,129870,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Laurier Québec - entrée 6,2700 boul. Laurier,,Québec,QC,G1V 2L8,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,46.771783,-71.284493,2021-02-23,129871,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,2450 Boulevard Laurier,2450 Boulevard Laurier,,Québec,QC,G1V 2L1,,888-356-8911,E,,Public,24 hours daily,,,,,,12,2,,FLO,https://flo.ca/,200-9,46.772694,-71.280865,2021-02-23,129872,2021-02-23 01:11:58 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,IKEA Quebec,3400 Avenue Blaise-Pascal,,Québec,QC,G1X 0E4,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,46.7776,-71.3479,2021-02-23,129873,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Pneus Ratté Lévis (Kennedy),159 route du Président-Kennedy,,Lévis,QC,G6V 6E2,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,46.7861841496279,-71.1625246650124,2021-02-23,129874,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FLO - Monsieur Muffler - Lévis,111 Route du Président-Kennedy,,Quebec,QC,G6V 6C8,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,46.788327,-71.165943,2021-02-23,129875,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,iA - 1134 Grande Allée Ouest,1134 Grande Allée Ouest,,Québec,QC,G1S 1E5,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,46.790572,-71.244316,2021-02-23,129876,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Aéroport Jean-Lesage,505 rue Principale,,Québec,QC,G2G 0J4,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,46.791371,-71.381877,2021-02-23,129878,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SQI - Complexe Scientifique Quebec,2700 rue Einstein,,Quebec,QC,G1P 3W8,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,46.792106,-71.30873,2021-02-23,129879,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SQI - Service aérien gouvernemental,700 7e rue de l'aéroport,,Quebec,QC,G2G 2S8,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,46.795073,-71.378257,2021-02-23,129881,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,2800 rue Louis-Lumière,2800 rue Louis-Lumière,,Québec,QC,G1P 0A4,,888-356-8911,E,,Public,24 hours daily,,,,,,4,2,,FLO,https://flo.ca/,200-9,46.796688,-71.314842,2021-02-23,129882,2021-02-23 01:11:58 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SSQ Immobilier - La Cité Verte,1200 rue des Soeurs-du-Bon-Pasteur,,Québec,QC,G1S 2M4,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,46.79694,-71.25099,2021-02-23,129883,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SQI - Édifice Catherine-De-Longpré,1075 chemin Ste-Foy,,Québec,QC,G1B 3T9,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,46.797992,-71.245931,2021-02-23,129885,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SQI - 930 Chemin Ste-foy,930 Chemin Ste-Foy,,Québec,QC,G1S 2L4,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,46.799675,-71.243059,2021-02-23,129886,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SQI - 880 Chemin Sainte-Foy,880 Chemin Ste-Foy,,Québec,QC,G1S 2L2,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,200-9,46.799968,-71.24224,2021-02-23,129888,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Groupe Harnois - Esso Wilfrid-Hamel,5105 Boul. Wilfird-Hamel,,Québec,QC,G2E 2G8,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,46.802799,-71.331,2021-02-23,129889,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Laval Volkswagen,777 Boul. Charest,,Quebec,QC,G1N 2C6,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,46.80342,-71.24438,2021-02-23,129890,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Québec,1665 boul. Wilfrid-Hamel,,Québec,QC,G1N 3Y7,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,46.804145,-71.27645,2021-02-23,129891,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Pneus Ratté Hamel,4065 boul Hamel,,Québec,QC,G1P 2J6,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,46.805819,-71.31757,2021-02-23,129892,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Hôtel Château Laurier Québec,1220 Place George V O,,Ville de Québec,QC,G1R 5B8,,888-356-8911,E,,Public,24 hours daily,,,,,,3,,,FLO,https://flo.ca/,GPS,46.806663,-71.21517,2021-02-23,129893,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SQI - 875 Grande-Allée Est,875 Grande-Allée Est,,Québec,QC,G1R 6A2,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,46.807522,-71.213036,2021-02-23,129894,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SQI - La Capitale - 525 Boul René-Lévesque Est,525 Boulevard René-Lévesque Est,,Québec,QC,G1R 2G5,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,46.807895,-71.219366,2021-02-23,129895,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SQI - Stationnement Beaucours,39 Rue Saint Louis,,Québec,QC,G1R 3Z2,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,46.811157,-71.207654,2021-02-23,129896,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SQI - 965 Place d'Youville,965 Place d’Youville,,Québec,QC,G1R 3P1,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,46.811759,-71.213574,2021-02-23,129897,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SQI - Place des Canotiers,40 Rue Dalhousie,,Québec,QC,G1K 4B2,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,46.815205,-71.20122,2021-02-23,129898,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CISSSCA - Hôtel Dieu de Lévis,143 rue Wolfe,,Lévis,QC,G6V 3Z1,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,46.8158751781881,-71.1770632096482,2021-02-23,129899,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SQI - 120 rue St-Paul,120 Rue Saint-Paul,,Québec,QC,G1K 3W1,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,46.816656,-71.205115,2021-02-23,129900,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Pneus Ratté Limoilou,130 3ieme Avenue,,Québec,QC,G1L 2V3,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,46.820277,-71.22512,2021-02-23,129901,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Québec - Amphithéâtre,250-B boulevard Wilfrid-Hamel,,Québec,QC,G1L 5A7,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,46.829481,-71.24609,2021-02-23,129902,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Simons - Galeries de la Capitale,5401 Boulevard des Galeries,,Québec,QC,G2K 1N4,,888-356-8911,E,,Public,24 hours daily,,,,,,2,1,,FLO,https://flo.ca/,GPS,46.831724,-71.298731,2021-02-23,129903,2021-02-23 01:11:58 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Transition Énergétique Québec - 1300 rue du Blizzard,"1300, rue du Blizzard",,Québec,QC,G2K 2E2,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,46.8342206,-71.2951918,2021-02-23,129904,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,La vie sportive - Québec,600 rue Bouvier,,Québec,QC,G2J 1A7,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,46.835552,-71.27156,2021-02-23,129905,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,L'Atrium - Stationnement côté ouest (Publique),5700 4e avenue Ouest,,Québec,QC,G1H 6R1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,46.847184,-71.263225,2021-02-23,129906,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Pneus Ratté Chalesbourg,7540 boul. Henri-Bourassa,,Québec,QC,G1H 3E6,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,46.859599,-71.263821,2021-02-23,129907,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Promenades Beauport,3333 rue du Carrefour,,Québec,QC,G1C 5R9,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,46.860025,-71.217256,2021-02-23,129908,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Carrefour Charlesbourg,8500 Boulevard Henri-Bourassa,,Québec,QC,G1G 5X1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,46.865984,-71.270339,2021-02-23,129909,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Trudel Alliance S.E.C - 2850 St-David,2850 Avenue St David,,Québec,QC,G1C 5W2,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,46.866514,-71.216048,2021-02-23,129910,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Pneu Ratté 1,437 Boulevard Armand-Paris,,Québec,QC,G1C 7R3,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,46.881899,-71.184919,2021-02-23,129911,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Ste-Brigitte - Parc des Saphirs,175 rue Kildare,,Sainte-Brigitte-de-Laval,QC,G0A 3K0,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,46.982555,-71.211836,2021-02-23,129912,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,NBCC - Miramichi Site,80 University Ave,,Miramichi,NB,E1N 2W8,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,47.024652,-65.46581,2021-02-23,129913,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Esso - Proxi St-Jean-Port-Joli,"699, route de l'Église",,St-Jean-Port-Joli,QC,G0R 3G0,,888-356-8911,E,,Public,24 hours daily,,,,,,1,1,,FLO,https://flo.ca/,GPS,47.194119,-70.239368,2021-02-23,129914,2021-02-23 01:11:58 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,St-Hubert - Edmunston,10 rue Mahsus st,,Edmunston,NB,E7C 0B6,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,47.373335,-68.301915,2021-02-23,129915,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Auberge La Muse et Chez Bouquet Éco-bistro,39 Rue Saint Jean Baptiste,,Baie-Saint-Paul,QC,G3Z 1M3,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,47.44313,-70.50801,2021-02-23,129916,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,St-Hubert - Bathurst,890 St Anne St,,Bathurst,NB,E2A 6X2,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,47.6270323107589,-65.6831251607132,2021-02-23,129917,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Place Bathurst Mall,1300 Ave St-Pierre,,Bathurst,NB,E2A 3A6,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,47.639696,-65.677325,2021-02-23,129918,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SQI - Cabano,7 Morin,,Témiscouata sur le Lac,QC,G0L 1E0,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,47.68175,-68.888725,2021-02-23,129919,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Centre commercial Rivière-du-Loup,298 Boulevard Armand-Thériault,,Rivière-du-Loup,QC,G5R 4C2,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,47.825851,-69.54944,2021-02-23,129920,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SQI - Palais de justice de Rivière-du-Loup,33 De la Cour,,Rivière-du-Loup,QC,G5R 1J1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,47.836557,-69.540058,2021-02-23,129921,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SQI -  BCNQ Rouyn-Noranda,26  Mgr Rhéaume Est,,Rouyn-Noranda,QC,J9X 3J5,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,48.235907,-79.019314,2021-02-23,129922,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
